cpu_usage_percent,ram_usage_percent,active_jobs,idle_time_minutes,power_consumption_watts,utilization_score,monthly_cost_usd,recommendation
80.2,77.4,7,164,362,78.8,196.9,Keep Running
42.4,55.8,2,375,222,49.1,117.82,Keep Running
64.1,55.0,4,327,245,59.5,142.08,Keep Running
11.7,19.7,2,850,126,15.7,55.25,Shutdown
35.0,41.6,5,458,184,38.3,96.04,Sleep Mode
13.2,13.7,0,788,115,13.4,35.08,Shutdown
1.0,1.0,0,943,68,1.0,10.0,Shutdown
20.9,2.1,2,652,127,11.5,49.32,Sleep Mode
77.3,58.4,3,225,326,67.9,177.15,Keep Running
86.2,64.5,10,101,388,75.4,194.67,Keep Running
98.3,100.0,9,135,406,99.1,243.61,Keep Running
100.0,100.0,5,6,430,100.0,250.74,Keep Running
24.4,21.3,0,643,162,22.9,71.42,Sleep Mode
85.0,70.9,8,356,349,77.9,194.74,Keep Running
70.0,89.8,8,378,324,79.9,192.11,Keep Running
3.9,5.1,0,808,80,4.5,23.76,Shutdown
45.3,76.8,5,623,219,61.0,142.81,Keep Running
38.7,31.3,1,548,202,35.0,102.39,Sleep Mode
44.6,50.5,6,436,219,47.6,123.91,Keep Running
22.1,15.9,2,589,151,19.0,54.7,Sleep Mode
73.3,41.7,4,178,343,57.5,162.25,Keep Running
21.2,1.0,1,651,148,11.1,36.18,Sleep Mode
29.4,39.9,1,536,142,34.6,83.32,Sleep Mode
11.5,10.2,0,844,99,10.8,30.9,Shutdown
35.7,31.5,2,459,199,33.6,90.94,Sleep Mode
41.0,67.4,1,340,211,54.2,139.24,Keep Running
23.0,23.0,3,684,143,23.0,58.93,Sleep Mode
53.1,68.1,6,401,216,60.6,137.95,Keep Running
23.6,29.9,3,632,185,26.7,79.83,Sleep Mode
68.5,75.5,8,496,294,72.0,175.46,Keep Running
52.1,70.5,8,644,220,61.3,152.38,Keep Running
42.2,29.9,7,515,211,36.0,97.15,Keep Running
89.4,86.8,9,302,360,88.1,226.69,Keep Running
43.9,39.8,7,573,235,41.8,102.47,Keep Running
74.5,88.2,4,370,330,81.4,207.41,Keep Running
42.1,53.2,5,424,221,47.7,134.1,Keep Running
1.0,1.0,0,844,68,1.0,10.0,Shutdown
53.3,30.8,4,484,293,42.1,124.28,Keep Running
41.0,17.8,4,352,193,29.4,83.96,Keep Running
58.1,59.1,5,508,279,58.6,149.33,Keep Running
51.2,26.7,1,478,244,39.0,115.43,Keep Running
68.2,67.0,9,228,315,67.6,174.97,Keep Running
30.6,38.5,3,553,183,34.6,88.83,Sleep Mode
31.3,14.1,4,593,162,22.7,64.79,Sleep Mode
21.4,43.3,8,726,153,32.4,75.47,Sleep Mode
52.1,67.2,4,465,265,59.6,145.91,Keep Running
1.0,1.0,3,823,82,1.0,12.57,Shutdown
100.0,79.3,12,111,419,89.7,229.78,Keep Running
25.6,17.8,2,345,163,21.7,61.8,Sleep Mode
34.1,34.7,2,542,190,34.4,91.38,Sleep Mode
1.0,1.0,0,690,80,1.0,15.3,Shutdown
42.9,56.3,3,544,229,49.6,125.38,Keep Running
50.5,74.2,8,412,269,62.4,150.69,Keep Running
51.0,38.1,6,391,241,44.5,116.84,Keep Running
100.0,86.5,12,0,424,93.2,242.01,Keep Running
65.5,67.2,5,419,311,66.3,165.16,Keep Running
51.5,73.7,2,496,229,62.6,148.32,Keep Running
41.7,75.3,2,431,215,58.5,143.58,Keep Running
23.9,1.0,3,565,182,12.4,35.83,Sleep Mode
45.1,46.3,3,365,232,45.7,112.96,Keep Running
51.3,65.1,3,504,249,58.2,146.32,Keep Running
100.0,73.7,10,164,403,86.9,221.19,Keep Running
46.9,30.0,2,544,221,38.4,94.32,Keep Running
58.0,55.0,6,425,254,56.5,147.46,Keep Running
54.4,80.6,7,285,283,67.5,168.11,Keep Running
67.1,79.4,7,398,320,73.2,184.4,Keep Running
13.6,38.9,0,782,101,26.3,58.73,Shutdown
29.3,36.5,4,633,186,32.9,91.13,Sleep Mode
59.3,28.7,3,362,274,44.0,117.35,Keep Running
53.2,59.5,3,473,249,56.4,149.17,Keep Running
59.3,71.8,7,292,257,65.5,166.69,Keep Running
10.7,1.8,2,482,111,6.2,23.39,Sleep Mode
94.7,68.1,10,5,410,81.4,207.98,Keep Running
1.4,7.0,0,795,67,4.2,13.52,Shutdown
22.1,7.3,0,823,154,14.7,37.41,Sleep Mode
68.0,65.1,8,358,320,66.6,177.33,Keep Running
56.9,39.5,8,214,274,48.2,126.1,Keep Running
8.2,1.0,1,684,78,4.6,15.93,Shutdown
67.8,86.0,7,91,301,76.9,188.65,Keep Running
26.9,46.1,4,567,167,36.5,86.33,Sleep Mode
53.3,53.7,5,290,263,53.5,143.56,Keep Running
1.0,14.1,0,713,76,7.5,31.11,Shutdown
76.5,96.2,9,482,346,86.3,211.18,Keep Running
87.0,69.4,8,139,383,78.2,205.79,Keep Running
7.4,11.3,4,796,83,9.3,28.84,Shutdown
66.0,60.6,2,188,305,63.3,163.64,Keep Running
63.5,42.6,7,288,307,53.1,141.42,Keep Running
10.8,25.8,2,663,104,18.3,53.94,Shutdown
96.2,100.0,8,0,409,98.1,235.65,Keep Running
48.9,18.2,5,573,247,33.6,95.77,Keep Running
40.8,57.0,4,652,213,48.9,118.77,Keep Running
80.1,84.7,8,313,361,82.4,211.66,Keep Running
36.8,38.6,6,485,212,37.7,99.01,Sleep Mode
82.5,62.6,5,234,341,72.6,186.88,Keep Running
37.6,51.4,2,657,207,44.5,114.19,Sleep Mode
79.3,95.9,6,63,339,87.6,213.68,Keep Running
49.7,22.3,6,529,220,36.0,98.49,Keep Running
40.0,59.7,1,568,184,49.8,116.66,Keep Running
43.9,58.6,4,529,224,51.3,130.05,Keep Running
58.8,71.6,3,647,264,65.2,167.45,Keep Running
53.2,74.5,2,619,244,63.9,153.68,Keep Running
58.9,89.4,1,423,271,74.1,182.87,Keep Running
50.2,56.0,7,224,232,53.1,138.35,Keep Running
23.5,2.2,3,583,166,12.8,44.76,Sleep Mode
65.0,56.1,3,271,306,60.5,159.21,Keep Running
63.4,80.4,9,305,269,71.9,174.38,Keep Running
1.0,1.0,0,769,86,1.0,12.03,Shutdown
25.8,22.2,2,622,134,24.0,63.99,Sleep Mode
57.5,70.2,6,186,251,63.9,162.04,Keep Running
29.5,3.3,3,547,198,16.4,57.69,Sleep Mode
46.9,13.8,2,543,248,30.4,89.54,Keep Running
57.8,79.0,5,298,276,68.4,165.16,Keep Running
96.7,75.3,10,89,387,86.0,207.78,Keep Running
15.3,43.6,2,873,105,29.5,69.52,Shutdown
53.4,50.7,4,577,265,52.1,137.01,Keep Running
64.3,37.1,5,269,293,50.7,132.41,Keep Running
8.8,18.5,5,666,93,13.7,41.73,Shutdown
44.3,66.0,5,430,219,55.1,144.86,Keep Running
77.6,63.7,10,392,349,70.7,185.03,Keep Running
73.3,65.5,7,193,343,69.4,179.01,Keep Running
86.3,95.7,7,189,379,91.0,228.91,Keep Running
37.5,73.0,2,279,200,55.3,135.72,Sleep Mode
74.8,77.1,10,270,324,76.0,200.32,Keep Running
58.5,27.0,4,357,265,42.8,121.16,Keep Running
42.8,32.8,5,368,224,37.8,106.51,Keep Running
67.3,45.2,9,394,310,56.2,151.18,Keep Running
34.9,44.1,6,206,188,39.5,99.71,Sleep Mode
64.3,68.2,6,295,304,66.2,170.77,Keep Running
5.0,1.0,1,834,61,3.0,12.47,Shutdown
3.6,19.1,0,898,76,11.4,31.53,Shutdown
49.6,50.1,1,541,238,49.8,119.94,Keep Running
31.9,64.3,2,447,155,48.1,117.3,Sleep Mode
1.0,27.8,0,792,85,14.4,42.89,Shutdown
33.2,43.3,2,446,203,38.2,103.16,Sleep Mode
4.5,27.8,0,650,90,16.1,47.96,Shutdown
44.4,53.5,0,784,217,49.0,125.68,Keep Running
28.3,48.5,1,740,160,38.4,86.18,Sleep Mode
100.0,100.0,10,36,421,100.0,243.52,Keep Running
50.9,44.2,7,512,253,47.5,128.67,Keep Running
1.0,15.8,0,768,50,8.4,13.52,Shutdown
2.0,1.0,0,616,66,1.5,12.56,Shutdown
39.5,32.3,0,425,214,35.9,97.89,Sleep Mode
38.8,38.0,3,581,202,38.4,98.5,Sleep Mode
83.3,92.4,10,302,356,87.9,217.63,Keep Running
17.0,19.3,1,667,140,18.2,57.02,Shutdown
34.7,31.0,6,558,208,32.8,84.26,Sleep Mode
24.8,6.9,4,596,177,15.9,50.72,Sleep Mode
1.0,30.3,1,674,56,15.7,29.39,Shutdown
24.5,8.4,3,485,133,16.5,48.87,Sleep Mode
79.8,95.7,6,324,361,87.8,214.96,Keep Running
35.0,35.2,2,638,175,35.1,96.05,Sleep Mode
12.2,5.5,1,474,127,8.9,31.36,Sleep Mode
47.6,69.5,8,284,218,58.5,142.49,Keep Running
59.7,75.8,2,222,284,67.8,166.76,Keep Running
79.8,77.6,6,254,330,78.7,194.15,Keep Running
9.5,12.1,0,671,103,10.8,23.1,Shutdown
33.6,11.5,3,548,188,22.6,68.28,Sleep Mode
28.5,3.3,6,633,167,15.9,57.12,Sleep Mode
75.4,96.7,9,460,355,86.0,213.8,Keep Running
60.5,82.6,5,578,265,71.6,176.21,Keep Running
1.0,3.7,0,668,62,2.3,13.71,Shutdown
67.5,75.1,5,160,313,71.3,181.06,Keep Running
67.7,60.1,7,135,297,63.9,158.23,Keep Running
72.3,80.9,3,494,329,76.6,185.72,Keep Running
21.4,28.4,2,699,155,24.9,72.46,Sleep Mode
50.9,79.9,4,376,247,65.4,161.81,Keep Running
71.6,60.6,7,147,332,66.1,179.46,Keep Running
84.8,98.1,9,286,375,91.4,233.03,Keep Running
29.9,10.5,4,462,177,20.2,57.86,Sleep Mode
1.0,30.4,0,866,90,15.7,37.12,Shutdown
31.7,27.8,5,456,174,29.7,77.97,Sleep Mode
24.2,55.5,3,390,152,39.9,104.67,Sleep Mode
86.0,81.0,8,325,367,83.5,211.57,Keep Running
54.4,21.9,4,433,273,38.1,114.57,Keep Running
47.8,48.3,0,362,239,48.0,119.2,Keep Running
27.5,19.5,2,515,169,23.5,64.95,Sleep Mode
36.6,38.9,4,526,183,37.8,98.19,Sleep Mode
16.6,7.9,0,849,134,12.2,42.01,Shutdown
15.0,11.1,0,687,91,13.0,36.94,Shutdown
58.3,61.5,6,192,290,59.9,147.47,Keep Running
51.3,74.3,4,464,233,62.8,161.74,Keep Running
28.7,28.0,3,622,157,28.3,71.27,Sleep Mode
63.1,78.2,6,444,263,70.6,174.13,Keep Running
29.0,22.9,1,720,181,25.9,68.28,Sleep Mode
35.7,46.5,4,669,148,41.1,105.37,Sleep Mode
85.8,80.8,7,77,379,83.3,213.75,Keep Running
57.0,46.2,4,563,217,51.6,135.94,Keep Running
44.9,43.9,4,413,232,44.4,108.2,Keep Running
32.2,19.4,7,524,208,25.8,81.91,Sleep Mode
22.8,11.5,3,618,163,17.2,51.94,Sleep Mode
59.0,55.0,6,409,277,57.0,143.06,Keep Running
77.5,43.1,5,0,344,60.3,167.88,Keep Running
44.2,43.2,1,497,210,43.7,103.3,Keep Running
1.0,25.2,1,523,90,13.1,30.63,Shutdown
35.8,33.1,2,480,189,34.5,92.4,Sleep Mode
76.5,67.4,3,16,347,72.0,183.08,Keep Running
12.2,1.0,0,725,113,6.6,26.85,Shutdown
50.9,40.4,2,430,260,45.6,127.5,Keep Running
47.4,73.0,4,384,246,60.2,145.06,Keep Running
42.0,64.4,4,575,213,53.2,133.2,Keep Running
57.8,54.2,5,698,251,56.0,139.15,Keep Running
79.7,49.6,6,497,355,64.6,161.92,Keep Running
29.4,44.1,2,478,168,36.8,99.32,Sleep Mode
47.2,29.2,3,403,261,38.2,117.89,Keep Running
36.2,42.8,0,710,172,39.5,105.9,Sleep Mode
46.4,21.8,5,271,234,34.1,101.63,Keep Running
100.0,88.1,10,0,415,94.1,230.92,Keep Running
64.4,64.4,2,276,290,64.4,159.94,Keep Running
42.4,64.2,6,601,237,53.3,131.89,Keep Running
18.4,6.3,5,849,106,12.4,40.49,Shutdown
15.4,27.5,1,721,133,21.4,59.89,Shutdown
72.7,72.9,9,473,291,72.8,184.15,Keep Running
42.6,46.8,5,612,193,44.7,113.66,Keep Running
76.4,64.7,9,325,343,70.5,173.45,Keep Running
25.4,22.9,3,637,165,24.2,65.91,Sleep Mode
1.0,19.9,0,836,92,10.4,28.12,Shutdown
35.1,6.7,7,584,188,20.9,61.15,Sleep Mode
66.1,66.0,7,308,322,66.1,163.38,Keep Running
59.2,57.7,5,329,268,58.4,146.16,Keep Running
63.5,52.1,9,376,261,57.8,148.81,Keep Running
39.0,47.9,2,616,221,43.5,116.36,Sleep Mode
87.5,66.1,9,345,386,76.8,199.93,Keep Running
88.5,83.7,6,250,377,86.1,220.47,Keep Running
59.2,64.3,6,250,307,61.8,155.06,Keep Running
100.0,100.0,10,0,401,100.0,256.23,Keep Running
100.0,99.2,12,261,406,99.6,249.29,Keep Running
23.5,19.5,0,868,137,21.5,67.59,Sleep Mode
26.8,1.9,6,570,195,14.4,57.6,Sleep Mode
72.4,66.8,5,463,329,69.6,180.32,Keep Running
5.1,21.1,3,715,108,13.1,38.59,Shutdown
27.8,39.6,0,653,143,33.7,87.93,Sleep Mode
57.8,48.8,3,139,252,53.3,142.79,Keep Running
21.6,1.0,3,720,124,11.3,36.6,Sleep Mode
1.0,9.6,0,1003,56,5.3,22.02,Shutdown
68.0,72.1,7,361,315,70.0,172.11,Keep Running
57.2,37.0,4,291,259,47.1,121.32,Keep Running
31.2,47.6,1,532,212,39.4,106.71,Sleep Mode
1.0,12.1,0,757,94,6.5,27.78,Shutdown
40.6,31.6,4,458,232,36.1,94.68,Keep Running
55.5,32.3,6,265,269,43.9,122.5,Keep Running
39.6,53.4,9,483,200,46.5,118.82,Sleep Mode
44.7,28.9,9,483,243,36.8,103.22,Keep Running
4.4,1.0,1,810,76,2.7,10.0,Shutdown
39.7,43.5,0,580,205,41.6,106.62,Sleep Mode
53.5,54.3,8,472,237,53.9,142.37,Keep Running
7.7,1.0,0,619,101,4.4,19.04,Shutdown
19.2,7.9,0,542,134,13.5,48.15,Shutdown
46.2,60.4,3,603,211,53.3,136.63,Keep Running
48.8,35.2,7,373,243,42.0,119.31,Keep Running
1.0,15.6,0,705,61,8.3,30.68,Shutdown
87.0,80.1,8,162,362,83.6,215.77,Keep Running
87.2,54.4,14,259,409,70.8,203.11,Keep Running
39.5,22.9,3,620,182,31.2,91.34,Sleep Mode
66.1,74.3,6,353,315,70.2,178.97,Keep Running
70.9,60.9,10,241,325,65.9,169.7,Keep Running
52.3,47.1,1,314,252,49.7,130.85,Keep Running
72.7,83.9,5,212,288,78.3,199.09,Keep Running
14.4,1.0,3,566,118,7.7,33.98,Shutdown
85.8,61.8,9,461,362,73.8,185.93,Keep Running
65.4,49.0,7,444,285,57.2,154.42,Keep Running
7.3,23.5,0,935,98,15.4,36.89,Shutdown
53.9,60.5,5,487,235,57.2,142.43,Keep Running
1.0,1.0,0,529,50,1.0,10.52,Shutdown
12.3,11.6,0,690,113,12.0,44.78,Shutdown
26.5,1.0,2,474,182,13.8,49.6,Sleep Mode
88.1,80.1,7,353,388,84.1,213.39,Keep Running
36.5,56.6,2,576,200,46.5,118.46,Sleep Mode
81.3,100.0,10,272,324,90.7,218.61,Keep Running
51.6,72.4,4,88,265,62.0,147.86,Keep Running
2.2,1.0,0,582,58,1.6,10.0,Shutdown
34.0,31.8,7,468,195,32.9,79.75,Sleep Mode
43.4,60.3,5,232,232,51.9,130.12,Keep Running
45.2,49.2,7,327,233,47.2,116.33,Keep Running
38.3,46.5,1,806,238,42.4,112.72,Sleep Mode
100.0,95.0,7,0,433,97.5,242.72,Keep Running
1.0,16.5,2,813,79,8.7,28.79,Shutdown
1.0,15.6,0,814,80,8.3,22.69,Shutdown
22.3,23.6,0,637,132,22.9,64.42,Sleep Mode
50.6,43.1,4,486,228,46.9,118.05,Keep Running
34.1,33.2,4,497,211,33.7,101.18,Sleep Mode
26.9,56.7,5,709,186,41.8,100.77,Sleep Mode
1.0,38.1,0,809,89,19.5,60.27,Shutdown
36.7,60.5,5,631,206,48.6,123.48,Sleep Mode
100.0,98.2,8,0,424,99.1,241.72,Keep Running
25.9,57.8,0,712,127,41.8,98.0,Sleep Mode
58.6,72.0,5,500,274,65.3,162.56,Keep Running
34.3,38.5,3,660,195,36.4,91.97,Sleep Mode
36.5,51.6,3,692,214,44.0,111.22,Sleep Mode
69.1,75.3,11,178,302,72.2,185.72,Keep Running
57.9,59.2,2,308,285,58.6,148.48,Keep Running
43.2,66.5,4,540,209,54.8,129.24,Keep Running
17.2,29.2,0,562,107,23.2,67.36,Shutdown
67.5,70.5,7,318,306,69.0,172.72,Keep Running
75.1,71.6,8,321,334,73.3,183.77,Keep Running
68.9,35.8,9,163,309,52.3,140.77,Keep Running
18.5,32.9,0,502,135,25.7,67.09,Shutdown
23.1,49.7,6,674,176,36.4,86.29,Sleep Mode
15.5,5.6,2,851,155,10.5,40.48,Shutdown
20.1,26.6,0,696,146,23.3,71.0,Sleep Mode
48.6,60.5,3,521,241,54.5,133.18,Keep Running
35.6,30.8,1,361,199,33.2,95.01,Sleep Mode
64.1,39.1,5,190,268,51.6,128.33,Keep Running
57.4,23.1,5,543,278,40.3,115.52,Keep Running
28.2,28.6,3,478,154,28.4,71.5,Sleep Mode
39.0,50.6,3,508,192,44.8,113.15,Sleep Mode
76.4,61.8,7,147,351,69.1,189.25,Keep Running
51.2,31.1,5,542,278,41.2,107.06,Keep Running
26.8,22.4,3,713,159,24.6,72.15,Sleep Mode
52.7,55.1,3,556,262,53.9,139.59,Keep Running
29.7,25.4,2,705,194,27.5,83.79,Sleep Mode
11.2,28.7,0,736,89,20.0,43.86,Shutdown
48.9,45.5,5,425,228,47.2,127.82,Keep Running
61.4,46.7,8,543,294,54.1,141.36,Keep Running
30.7,19.0,8,500,195,24.9,77.69,Sleep Mode
71.4,70.0,8,528,305,70.7,172.69,Keep Running
35.8,60.6,2,463,157,48.2,114.81,Sleep Mode
52.1,74.0,5,339,252,63.1,162.8,Keep Running
25.4,51.1,1,654,166,38.2,92.88,Sleep Mode
73.5,49.6,9,470,320,61.6,160.36,Keep Running
81.6,80.2,8,128,350,80.9,195.05,Keep Running
51.9,41.4,2,432,237,46.6,116.14,Keep Running
33.7,53.3,1,722,193,43.5,117.43,Sleep Mode
25.5,20.2,3,585,148,22.8,57.51,Sleep Mode
48.8,57.8,4,377,254,53.3,135.58,Keep Running
65.2,56.6,8,276,273,60.9,149.94,Keep Running
52.4,45.9,3,275,254,49.2,125.6,Keep Running
33.1,38.2,2,669,201,35.6,96.64,Sleep Mode
16.8,24.3,0,866,119,20.6,49.22,Shutdown
13.8,2.5,3,606,131,8.1,31.24,Shutdown
1.0,21.3,1,942,77,11.1,25.92,Shutdown
59.7,78.0,9,378,282,68.9,167.78,Keep Running
37.0,59.5,2,574,191,48.2,119.38,Sleep Mode
38.9,57.7,2,469,218,48.3,116.52,Sleep Mode
34.4,41.3,4,504,189,37.8,94.74,Sleep Mode
78.6,56.9,6,330,343,67.8,177.71,Keep Running
22.9,20.6,0,628,142,21.8,65.23,Sleep Mode
78.6,60.4,11,131,360,69.5,179.43,Keep Running
30.4,44.3,5,439,181,37.4,89.08,Sleep Mode
48.9,75.6,5,316,253,62.3,153.6,Keep Running
34.2,56.7,2,523,182,45.5,107.71,Sleep Mode
100.0,100.0,8,211,426,100.0,256.83,Keep Running
87.7,85.9,5,119,399,86.8,217.67,Keep Running
48.9,52.9,4,487,239,50.9,127.59,Keep Running
62.2,62.1,8,393,277,62.1,157.08,Keep Running
66.3,74.1,7,556,295,70.2,175.53,Keep Running
23.4,10.4,3,723,155,16.9,50.04,Sleep Mode
54.1,70.0,7,458,271,62.0,156.0,Keep Running
46.6,64.6,4,567,225,55.6,139.05,Keep Running
49.5,60.8,4,628,242,55.1,134.21,Keep Running
39.5,35.6,0,776,192,37.6,96.17,Sleep Mode
47.1,63.9,4,680,245,55.5,138.83,Keep Running
35.3,75.5,6,553,192,55.4,133.51,Sleep Mode
40.1,29.5,4,658,246,34.8,95.49,Keep Running
69.7,65.1,6,246,303,67.4,174.26,Keep Running
100.0,100.0,10,274,423,100.0,256.11,Keep Running
19.3,19.9,0,581,142,19.6,59.07,Shutdown
45.2,25.2,3,460,214,35.2,97.15,Keep Running
7.1,41.9,2,633,82,24.5,63.01,Shutdown
43.6,42.8,2,577,194,43.2,102.29,Keep Running
64.5,44.0,7,391,292,54.3,146.69,Keep Running
47.3,73.1,6,572,212,60.2,148.39,Keep Running
38.4,44.8,2,627,192,41.6,102.76,Sleep Mode
89.0,99.8,9,198,392,94.4,236.11,Keep Running
22.5,43.9,2,714,148,33.2,79.57,Sleep Mode
2.6,8.3,3,673,75,5.4,11.63,Shutdown
52.8,54.4,5,355,252,53.6,136.23,Keep Running
72.6,76.2,6,310,324,74.4,184.97,Keep Running
30.9,43.1,3,623,183,37.0,93.65,Sleep Mode
27.0,9.3,4,530,153,18.1,58.34,Sleep Mode
1.0,10.2,0,869,88,5.6,23.84,Shutdown
8.1,32.1,0,761,76,20.1,55.11,Shutdown
60.9,67.1,9,394,293,64.0,159.11,Keep Running
21.9,45.9,2,566,167,33.9,87.76,Sleep Mode
70.7,61.0,6,423,309,65.9,172.47,Keep Running
58.6,73.9,8,513,289,66.2,165.12,Keep Running
33.2,29.3,1,434,191,31.3,80.91,Sleep Mode
69.4,76.2,5,351,323,72.8,184.76,Keep Running
32.7,33.9,1,575,157,33.3,81.69,Sleep Mode
43.1,52.7,6,655,249,47.9,124.09,Keep Running
40.2,61.6,5,386,225,50.9,125.62,Keep Running
77.3,60.6,9,248,366,69.0,178.49,Keep Running
99.8,83.2,11,0,423,91.5,229.87,Keep Running
14.6,18.8,1,452,122,16.7,58.66,Sleep Mode
41.7,9.8,7,453,228,25.8,82.01,Keep Running
17.2,3.7,1,664,132,10.5,39.17,Shutdown
58.2,44.4,3,380,276,51.3,144.49,Keep Running
16.8,29.3,0,644,116,23.1,59.45,Shutdown
39.6,44.3,4,356,214,42.0,110.75,Sleep Mode
98.2,83.4,8,317,430,90.8,237.96,Keep Running
31.1,46.1,1,382,168,38.6,102.32,Sleep Mode
1.0,3.4,0,723,50,2.2,15.39,Shutdown
68.2,64.7,8,347,296,66.4,173.08,Keep Running
39.2,14.3,1,622,199,26.8,83.41,Sleep Mode
41.0,44.8,5,458,199,42.9,106.13,Keep Running
49.9,64.8,4,463,229,57.4,138.25,Keep Running
19.6,12.5,4,701,139,16.0,49.04,Shutdown
40.3,56.7,7,417,231,48.5,123.69,Keep Running
25.2,31.2,5,546,137,28.2,82.87,Sleep Mode
24.4,13.0,3,590,155,18.7,56.26,Sleep Mode
84.2,23.2,11,0,373,53.7,153.38,Keep Running
97.0,57.2,11,374,393,77.1,202.07,Keep Running
58.8,54.3,3,558,262,56.6,139.0,Keep Running
85.9,84.4,10,74,385,85.1,225.34,Keep Running
53.5,42.3,5,605,259,47.9,122.17,Keep Running
14.6,1.0,0,687,92,7.8,31.69,Shutdown
23.4,34.1,1,590,143,28.7,72.3,Sleep Mode
47.8,60.9,5,356,242,54.4,141.23,Keep Running
75.2,67.4,4,139,325,71.3,182.15,Keep Running
1.0,5.3,2,705,84,3.1,18.09,Shutdown
21.9,37.0,2,622,123,29.5,67.82,Sleep Mode
30.7,48.4,3,635,195,39.5,106.94,Sleep Mode
99.4,81.4,11,45,423,90.4,230.69,Keep Running
39.6,37.7,4,464,227,38.6,105.42,Sleep Mode
59.8,47.2,5,366,271,53.5,144.99,Keep Running
43.6,16.9,7,645,226,30.3,96.47,Keep Running
3.9,22.1,3,769,77,13.0,36.38,Shutdown
100.0,80.1,11,6,432,90.0,232.76,Keep Running
50.5,50.3,5,523,242,50.4,132.41,Keep Running
67.7,56.3,2,330,316,62.0,161.75,Keep Running
38.2,37.7,5,170,193,38.0,106.13,Keep Running
31.2,57.1,5,552,194,44.2,123.35,Sleep Mode
77.8,62.5,5,342,326,70.2,179.9,Keep Running
36.8,22.7,0,590,201,29.7,91.06,Sleep Mode
17.9,1.0,4,802,139,9.5,36.9,Shutdown
51.9,73.3,3,470,238,62.6,149.58,Keep Running
55.4,59.3,7,316,247,57.4,141.44,Keep Running
54.9,62.9,5,473,289,58.9,152.59,Keep Running
49.8,43.8,2,519,254,46.8,120.36,Keep Running
11.3,13.2,0,713,123,12.2,34.19,Shutdown
3.4,28.7,1,846,87,16.1,40.94,Shutdown
85.9,84.8,6,243,368,85.4,218.56,Keep Running
47.0,31.8,5,417,227,39.4,100.29,Keep Running
50.9,58.1,7,621,256,54.5,139.42,Keep Running
58.0,59.0,4,332,274,58.5,142.0,Keep Running
7.8,10.3,0,771,100,9.1,26.63,Shutdown
23.9,18.5,0,565,163,21.2,55.05,Sleep Mode
13.3,12.0,4,560,101,12.7,40.42,Shutdown
61.2,60.1,4,0,263,60.7,156.95,Keep Running
27.0,44.3,0,641,147,35.6,87.07,Sleep Mode
100.0,100.0,11,0,434,100.0,247.07,Keep Running
59.3,63.4,6,375,296,61.4,157.09,Keep Running
1.0,1.0,3,735,73,1.0,10.0,Shutdown
24.6,42.5,0,707,146,33.5,83.25,Sleep Mode
54.5,40.3,5,231,243,47.4,116.16,Keep Running
53.4,61.3,8,527,233,57.3,137.84,Keep Running
58.5,46.4,7,317,265,52.4,142.06,Keep Running
2.4,31.0,0,655,84,16.7,46.83,Shutdown
67.8,68.2,8,189,320,68.0,165.15,Keep Running
38.1,74.7,2,513,231,56.4,142.51,Sleep Mode
60.7,57.8,7,199,298,59.3,153.86,Keep Running
63.4,52.3,3,387,304,57.9,156.66,Keep Running
25.2,62.0,4,682,168,43.6,107.59,Sleep Mode
57.8,70.9,4,446,263,64.4,167.29,Keep Running
54.3,54.3,6,248,270,54.3,149.19,Keep Running
50.9,31.1,3,356,258,41.0,111.48,Keep Running
37.5,31.4,2,862,195,34.4,103.72,Sleep Mode
1.0,43.7,0,805,60,22.4,44.7,Shutdown
61.9,60.3,6,279,323,61.1,163.5,Keep Running
36.4,26.3,4,649,191,31.4,83.98,Sleep Mode
13.5,36.5,0,566,111,25.0,69.12,Shutdown
61.4,38.3,9,472,281,49.9,135.34,Keep Running
77.8,54.0,3,255,335,65.9,167.76,Keep Running
70.0,61.7,7,279,331,65.9,160.72,Keep Running
84.8,98.0,4,94,365,91.4,219.65,Keep Running
43.5,55.8,4,201,225,49.6,120.64,Keep Running
78.1,65.5,9,303,342,71.8,186.37,Keep Running
78.3,87.6,6,366,347,83.0,213.19,Keep Running
86.9,65.7,9,241,358,76.3,204.21,Keep Running
55.5,34.5,6,350,287,45.0,121.74,Keep Running
100.0,84.8,10,74,431,92.4,238.15,Keep Running
58.8,46.8,3,421,287,52.8,124.03,Keep Running
51.6,36.1,5,525,255,43.9,116.28,Keep Running
40.7,53.5,5,567,201,47.1,114.07,Keep Running
6.8,21.9,1,953,71,14.4,38.05,Shutdown
47.0,54.4,2,281,245,50.7,136.86,Keep Running
57.3,73.2,3,524,262,65.2,153.46,Keep Running
29.6,55.9,5,591,163,42.7,103.47,Sleep Mode
35.8,39.7,4,482,170,37.7,93.98,Sleep Mode
2.1,18.8,0,960,72,10.4,23.79,Shutdown
28.6,37.6,1,573,177,33.1,83.71,Sleep Mode
42.2,62.6,3,564,240,52.4,130.07,Keep Running
67.5,67.8,7,271,295,67.6,175.58,Keep Running
100.0,100.0,11,0,412,100.0,260.14,Keep Running
47.9,29.9,5,389,257,38.9,111.35,Keep Running
36.3,55.5,4,611,206,45.9,110.53,Sleep Mode
68.9,75.1,6,222,318,72.0,186.77,Keep Running
93.7,100.0,12,0,377,96.8,247.4,Keep Running
64.2,72.7,4,453,289,68.4,161.19,Keep Running
